path,label,broad_group,polarization,source,magnification,domain
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火31辉绿岩2-5.jpg,辉绿岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火31辉绿岩2-6.jpg,辉绿岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火31辉绿岩2-7.jpg,辉绿岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火31辉绿岩2-8.jpg,辉绿岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火31辉绿岩3-1.jpg,辉绿岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火31辉绿岩3-2.jpg,辉绿岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火31辉绿岩3-3.jpg,辉绿岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火31辉绿岩3-4.jpg,辉绿岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火31辉绿岩3-5.jpg,辉绿岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火31辉绿岩3-6.jpg,辉绿岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火31辉绿岩3-7.jpg,辉绿岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火31辉绿岩3-8.jpg,辉绿岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火32橄榄玄武岩1-1.jpg,橄榄玄武岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火32橄榄玄武岩1-2.jpg,橄榄玄武岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火32橄榄玄武岩1-3.jpg,橄榄玄武岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火32橄榄玄武岩1-4.jpg,橄榄玄武岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火32橄榄玄武岩1-5.jpg,橄榄玄武岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火32橄榄玄武岩1-6.jpg,橄榄玄武岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火32橄榄玄武岩1-7.jpg,橄榄玄武岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火32橄榄玄武岩1-8.jpg,橄榄玄武岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火32橄榄玄武岩2-1.jpg,橄榄玄武岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火32橄榄玄武岩2-2.jpg,橄榄玄武岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火32橄榄玄武岩2-3.jpg,橄榄玄武岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火32橄榄玄武岩2-4.jpg,橄榄玄武岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火32橄榄玄武岩2-5.jpg,橄榄玄武岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火32橄榄玄武岩2-6.jpg,橄榄玄武岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火32橄榄玄武岩2-7.jpg,橄榄玄武岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火32橄榄玄武岩2-8.jpg,橄榄玄武岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火32橄榄玄武岩3-1.jpg,橄榄玄武岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火32橄榄玄武岩3-2.jpg,橄榄玄武岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火32橄榄玄武岩3-3.jpg,橄榄玄武岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火32橄榄玄武岩3-4.jpg,橄榄玄武岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火32橄榄玄武岩3-5.jpg,橄榄玄武岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火32橄榄玄武岩3-6.jpg,橄榄玄武岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火32橄榄玄武岩3-7.jpg,橄榄玄武岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火32橄榄玄武岩3-8.jpg,橄榄玄武岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火33石英二长岩1-1.jpg,石英二长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火33石英二长岩1-2.jpg,石英二长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火33石英二长岩1-3.jpg,石英二长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火33石英二长岩1-4.jpg,石英二长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火33石英二长岩1-5.jpg,石英二长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火33石英二长岩1-6.jpg,石英二长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火33石英二长岩1-7.jpg,石英二长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火33石英二长岩1-8.jpg,石英二长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火33石英二长岩2-1.jpg,石英二长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火33石英二长岩2-2.jpg,石英二长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火33石英二长岩2-3.jpg,石英二长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火33石英二长岩2-4.jpg,石英二长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火33石英二长岩2-5.jpg,石英二长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火33石英二长岩2-6.jpg,石英二长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火33石英二长岩2-7.jpg,石英二长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火33石英二长岩2-8.jpg,石英二长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火33石英二长岩3-1.jpg,石英二长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火33石英二长岩3-2.jpg,石英二长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火33石英二长岩3-3.jpg,石英二长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火33石英二长岩3-4.jpg,石英二长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火33石英二长岩3-5.jpg,石英二长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火33石英二长岩3-6.jpg,石英二长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火33石英二长岩3-7.jpg,石英二长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火33石英二长岩3-8.jpg,石英二长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火34正长岩1-1.jpg,正长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火34正长岩1-2.jpg,正长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火34正长岩1-3.jpg,正长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火34正长岩1-4.jpg,正长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火34正长岩1-5.jpg,正长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火34正长岩1-6.jpg,正长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火34正长岩1-7.jpg,正长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火34正长岩1-8.jpg,正长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火34正长岩2-1.jpg,正长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火34正长岩2-2.jpg,正长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火34正长岩2-3.jpg,正长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火34正长岩2-4.jpg,正长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火34正长岩2-5.jpg,正长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火34正长岩2-6.jpg,正长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火34正长岩2-7.jpg,正长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火34正长岩2-8.jpg,正长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火34正长岩3-1.jpg,正长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火34正长岩3-2.jpg,正长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火34正长岩3-3.jpg,正长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火34正长岩3-4.jpg,正长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火34正长岩3-5.jpg,正长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火34正长岩3-6.jpg,正长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火34正长岩3-7.jpg,正长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火34正长岩3-8.jpg,正长岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火35黑云母花岗岩1-1.jpg,黑云母花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火35黑云母花岗岩1-2.jpg,黑云母花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火35黑云母花岗岩1-3.jpg,黑云母花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火35黑云母花岗岩1-4.jpg,黑云母花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火35黑云母花岗岩1-5.jpg,黑云母花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火35黑云母花岗岩1-6.jpg,黑云母花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火35黑云母花岗岩1-7.jpg,黑云母花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火35黑云母花岗岩1-8.jpg,黑云母花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火35黑云母花岗岩2-1.jpg,黑云母花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火35黑云母花岗岩2-2.jpg,黑云母花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火35黑云母花岗岩2-3.jpg,黑云母花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火35黑云母花岗岩2-4.jpg,黑云母花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火35黑云母花岗岩2-5.jpg,黑云母花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火35黑云母花岗岩2-6.jpg,黑云母花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火35黑云母花岗岩2-7.jpg,黑云母花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火35黑云母花岗岩2-8.jpg,黑云母花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火35黑云母花岗岩3-1.jpg,黑云母花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火35黑云母花岗岩3-2.jpg,黑云母花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火35黑云母花岗岩3-3.jpg,黑云母花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火35黑云母花岗岩3-4.jpg,黑云母花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火35黑云母花岗岩3-5.jpg,黑云母花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火35黑云母花岗岩3-6.jpg,黑云母花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火35黑云母花岗岩3-7.jpg,黑云母花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火35黑云母花岗岩3-8.jpg,黑云母花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火36球粒流纹岩1-1.jpg,球粒流纹岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火36球粒流纹岩1-2.jpg,球粒流纹岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火36球粒流纹岩1-3.jpg,球粒流纹岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火36球粒流纹岩1-4.jpg,球粒流纹岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火36球粒流纹岩1-5.jpg,球粒流纹岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火36球粒流纹岩1-6.jpg,球粒流纹岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火36球粒流纹岩1-7.jpg,球粒流纹岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火36球粒流纹岩1-8.jpg,球粒流纹岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火36球粒流纹岩2-1.jpg,球粒流纹岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火36球粒流纹岩2-2.jpg,球粒流纹岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火36球粒流纹岩2-3.jpg,球粒流纹岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火36球粒流纹岩2-4.jpg,球粒流纹岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火36球粒流纹岩2-5.jpg,球粒流纹岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火36球粒流纹岩2-6.jpg,球粒流纹岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火36球粒流纹岩2-7.jpg,球粒流纹岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火36球粒流纹岩2-8.jpg,球粒流纹岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火36球粒流纹岩3-1.jpg,球粒流纹岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火36球粒流纹岩3-2.jpg,球粒流纹岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火36球粒流纹岩3-3.jpg,球粒流纹岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火36球粒流纹岩3-4.jpg,球粒流纹岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火36球粒流纹岩3-5.jpg,球粒流纹岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火36球粒流纹岩3-6.jpg,球粒流纹岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火36球粒流纹岩3-7.jpg,球粒流纹岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火36球粒流纹岩3-8.jpg,球粒流纹岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火37假白榴石响岩1-1.jpg,假白榴石响岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火37假白榴石响岩1-2.jpg,假白榴石响岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火37假白榴石响岩1-3.jpg,假白榴石响岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火37假白榴石响岩1-4.jpg,假白榴石响岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火37假白榴石响岩1-5.jpg,假白榴石响岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火37假白榴石响岩1-6.jpg,假白榴石响岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火37假白榴石响岩1-7.jpg,假白榴石响岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火37假白榴石响岩1-8.jpg,假白榴石响岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火37假白榴石响岩2-1.jpg,假白榴石响岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火37假白榴石响岩2-2.jpg,假白榴石响岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火37假白榴石响岩2-3.jpg,假白榴石响岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火37假白榴石响岩2-4.jpg,假白榴石响岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火37假白榴石响岩2-5.jpg,假白榴石响岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火37假白榴石响岩2-6.jpg,假白榴石响岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火37假白榴石响岩2-7.jpg,假白榴石响岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火37假白榴石响岩2-8.jpg,假白榴石响岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火37假白榴石响岩3-1.jpg,假白榴石响岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火37假白榴石响岩3-2.jpg,假白榴石响岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火37假白榴石响岩3-3.jpg,假白榴石响岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火37假白榴石响岩3-4.jpg,假白榴石响岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火37假白榴石响岩3-5.jpg,假白榴石响岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火37假白榴石响岩3-6.jpg,假白榴石响岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火37假白榴石响岩3-7.jpg,假白榴石响岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火37假白榴石响岩3-8.jpg,假白榴石响岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火38云煌岩1-1.jpg,云煌岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火38云煌岩1-2.jpg,云煌岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火38云煌岩1-3.jpg,云煌岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火38云煌岩1-4.jpg,云煌岩,igneous,unknown,NJU,unknown,NJU
